Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
3/7/2022 11:19,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 11:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 11:28,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 11:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 11:37,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 11:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 11:47,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 11:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 11:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 12:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 12:09,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 12:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 12:19,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 12:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 12:29,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 12:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 12:40,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 12:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 12:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 13:00,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/7/2022 13:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 13:09,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/7/2022 13:11,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 13:18,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/7/2022 13:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 13:22,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 13:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/7/2022 13:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 13:31,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 13:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 13:42,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 13:47,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/7/2022 13:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 13:53,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 14:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 14:02,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 14:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 14:13,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 14:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 14:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 14:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 14:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 15:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 15:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 15:21,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 15:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 15:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 15:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 15:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 16:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 16:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 16:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 16:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 16:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 16:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 17:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 17:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 17:24,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/7/2022 17:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 17:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 17:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 17:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 18:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 18:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 18:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 18:38,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 18:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 18:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 19:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 19:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 19:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 19:38,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 19:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 19:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 20:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 20:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 20:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 20:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 20:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 21:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 21:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 21:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 21:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 21:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 21:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 22:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 22:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 22:23,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 22:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 22:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 22:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 23:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 23:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 23:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 23:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 23:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/7/2022 23:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 00:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 00:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 00:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 00:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 00:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 00:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 00:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 01:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 01:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 01:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 01:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 01:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 01:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 02:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 02:18,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 02:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 02:40,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 02:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 02:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 03:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 03:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 03:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 03:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 03:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 03:55,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 03:58,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 04:05,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 04:09,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 04:15,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 04:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 04:25,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 04:26,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 04:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 04:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 04:44,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 04:45,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 04:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 05:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 05:03,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 05:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 05:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 05:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 05:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 05:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 06:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 06:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 06:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 06:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 06:48,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 06:52,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 06:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 07:01,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 07:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 07:11,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 07:15,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 07:20,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 07:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 07:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 07:39,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 07:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 07:49,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 07:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 08:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 08:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 08:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 08:28,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 08:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 08:38,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 08:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 08:46,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 08:49,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 08:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 08:55,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 09:00,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 09:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 09:05,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 09:11,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 09:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 09:22,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 09:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 09:25,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 09:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 09:33,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 09:36,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 09:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 09:43,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 09:46,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 09:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 09:54,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 09:56,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 10:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 10:06,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 10:14,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 10:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 10:15,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 10:24,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 10:25,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 10:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 10:33,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 10:34,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 10:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 10:42,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 10:45,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 10:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 10:52,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 10:54,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 10:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 11:04,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 11:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 11:12,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 11:15,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 11:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 11:23,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 11:26,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 11:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 11:32,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 11:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 11:37,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 11:42,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 11:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 11:47,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 11:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 11:56,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 12:02,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 12:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 12:06,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 12:13,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 12:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 12:16,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 12:23,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 12:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 12:33,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 12:35,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 12:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 12:44,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 12:46,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 12:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 12:55,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 12:56,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 12:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 13:05,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 13:07,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 13:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 13:14,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 13:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 13:18,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 13:23,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 13:27,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 13:29,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 13:32,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 13:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 13:39,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 13:41,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 13:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 13:50,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 13:50,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 13:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 13:59,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 14:00,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 14:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 14:09,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 14:11,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 14:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 14:18,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 14:21,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 14:28,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 14:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 14:32,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 14:37,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 14:39,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 14:41,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 14:47,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 14:49,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 14:51,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 14:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 14:58,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 15:01,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 15:07,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 15:08,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 15:12,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 15:17,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 15:19,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 15:21,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 15:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 15:30,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 15:31,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 15:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 15:41,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 15:41,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 15:45,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 15:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 16:01,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 16:01,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 16:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 16:10,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 16:12,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 16:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 16:19,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 16:23,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 16:29,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 16:32,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 16:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 16:39,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 16:42,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 16:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 16:48,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 16:52,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 16:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 16:57,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 17:02,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 17:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 17:06,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 17:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 17:13,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 17:16,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 17:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/8/2022 17:23,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/8/2022 17:26,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/8/2022 17:30,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
